id, time, nodeaddr, appeui, gwaddr, modulation, datarate, snr, rssi, freq, fcount, lat, lon, alt, accuracy, hdop, sats, provider, user_agent
253974569, 2020-12-26 17:19:25, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 7.00, -108.00, 868.300, null, 41.288044, -7.702947, 599.0, 4.00, null, null, gps, null
253974464, 2020-12-26 17:19:05, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, -8.00, -115.00, 867.300, null, 41.286092, -7.702488, 609.0, 3.00, null, null, gps, null
253968164, 2020-12-26 16:59:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -6.00, -121.00, 868.100, null, 41.222223, -7.634886, 666.0, 2.50, null, null, gps, null
253967299, 2020-12-26 16:56:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -3.30, -115.00, 867.900, null, 41.220235, -7.624730, 616.0, 2.50, null, null, gps, null
253967209, 2020-12-26 16:56:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.30, -115.00, 867.900, null, 41.219324, -7.623323, 609.0, 3.50, null, null, gps, null
253967083, 2020-12-26 16:55:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.30, -111.00, 868.500, null, 41.217973, -7.623484, 605.0, 3.00, null, null, gps, null
253966890, 2020-12-26 16:55:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 6.30, -103.00, 867.100, null, 41.216896, -7.620356, 591.0, 2.00, null, null, gps, null
253966766, 2020-12-26 16:54:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.80, -103.00, 868.500, null, 41.215587, -7.619420, 587.0, 2.50, null, null, gps, null
253965446, 2020-12-26 16:50:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.30, -107.00, 867.900, null, 41.206955, -7.627631, 506.0, 2.50, null, null, gps, null
253961089, 2020-12-26 16:37:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.00, -95.00, 867.900, null, 41.179114, -7.641550, 343.0, 1.50, null, null, gps, null
253960944, 2020-12-26 16:37:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.50, -91.00, 868.300, null, 41.178169, -7.640975, 343.0, 2.50, null, null, gps, null
253959153, 2020-12-26 16:31:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.00, -87.00, 868.300, null, 41.163794, -7.640734, 289.0, 2.50, null, null, gps, null
253958516, 2020-12-26 16:29:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 7.00, -107.00, 868.100, null, 41.164528, -7.634232, 255.0, 2.00, null, null, gps, null
253958416, 2020-12-26 16:29:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 0.00, -107.00, 867.700, null, 41.163453, -7.633002, 250.0, 2.00, null, null, gps, null
253956333, 2020-12-26 16:23:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.30, -109.00, 867.100, null, 41.162547, -7.623657, 187.0, 2.50, null, null, gps, null
253955546, 2020-12-26 16:20:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -4.30, -119.00, 868.100, null, 41.162296, -7.611863, 151.0, 2.00, null, null, gps, null
253955439, 2020-12-26 16:20:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.80, -106.00, 867.300, null, 41.161935, -7.609945, 160.0, 2.00, null, null, gps, null
253955333, 2020-12-26 16:20:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -6.00, -119.00, 868.500, null, 41.162312, -7.608899, 165.0, 2.00, null, null, gps, null
253955206, 2020-12-26 16:19:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 6.50, -103.00, 867.500, null, 41.161932, -7.607642, 176.0, 2.50, null, null, gps, null
253955095, 2020-12-26 16:19:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 7.80, -99.00, 867.300, null, 41.161374, -7.606311, 184.0, 2.50, null, null, gps, null
253954998, 2020-12-26 16:19:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.50, -107.00, 867.900, null, 41.161314, -7.605990, 186.0, 2.50, null, null, gps, null
253954859, 2020-12-26 16:18:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.80, -106.00, 867.900, null, 41.161314, -7.605990, 186.0, 3.00, null, null, gps, null
253954747, 2020-12-26 16:18:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.80, -105.00, 868.300, null, 41.161309, -7.605989, 187.0, 2.50, null, null, gps, null
253954643, 2020-12-26 16:18:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.80, -107.00, 868.300, null, 41.161310, -7.605992, 188.0, 2.50, null, null, gps, null
253954311, 2020-12-26 16:17:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 6.80, -98.00, 867.500, null, 41.161113, -7.602679, 219.0, 2.50, null, null, gps, null
253954186, 2020-12-26 16:16:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 0.00, -111.00, 867.300, null, 41.161894, -7.601506, 236.0, 2.50, null, null, gps, null
253953839, 2020-12-26 16:15:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -1.00, -112.00, 868.500, null, 41.162681, -7.601497, 259.0, 2.00, null, null, gps, null
253953498, 2020-12-26 16:14:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.00, -107.00, 867.100, null, 41.163961, -7.604769, 288.0, 2.00, null, null, gps, null
253951306, 2020-12-26 16:08:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 0.30, -111.00, 867.700, null, 41.175766, -7.597789, 521.0, 2.50, null, null, gps, null
253951195, 2020-12-26 16:07:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.00, -103.00, 868.500, null, 41.174787, -7.597898, 517.0, 2.50, null, null, gps, null
253951068, 2020-12-26 16:07:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 8.80, -95.00, 868.300, null, 41.174165, -7.596324, 517.0, 2.00, null, null, gps, null
253950780, 2020-12-26 16:06:25, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 1.00, -112.00, 867.500, null, 41.173269, -7.592794, 519.0, 2.00, null, null, gps, null
253950684, 2020-12-26 16:06:05, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 6.30, -99.00, 867.500, null, 41.172220, -7.591674, 516.0, 3.00, null, null, gps, null
253950557, 2020-12-26 16:05:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -1.80, -116.00, 868.100, null, 41.171310, -7.590644, 521.0, 2.50, null, null, gps, null
253950558, 2020-12-26 16:05:45, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.00, -95.00, 868.100, null, 41.171310, -7.590644, 521.0, 2.50, null, null, gps, null
253950435, 2020-12-26 16:05:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 7.80, -105.00, 867.900, null, 41.172317, -7.590283, 520.0, 3.50, null, null, gps, null
253950327, 2020-12-26 16:05:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -2.50, -109.00, 868.300, null, 41.173359, -7.590015, 515.0, 2.50, null, null, gps, null
253950219, 2020-12-26 16:04:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 6.30, -111.00, 868.100, null, 41.174391, -7.589939, 508.0, 2.50, null, null, gps, null
253950116, 2020-12-26 16:04:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 0.80, -112.00, 867.300, null, 41.175519, -7.590127, 501.0, 2.50, null, null, gps, null
253950012, 2020-12-26 16:04:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 7.00, -99.00, 868.500, null, 41.176670, -7.590307, 505.0, 2.00, null, null, gps, null
253949880, 2020-12-26 16:03:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 7.80, -92.00, 867.700, null, 41.177898, -7.590958, 509.0, 2.50, null, null, gps, null
253949773, 2020-12-26 16:03:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 4.50, -98.00, 867.500, null, 41.178888, -7.589882, 507.0, 2.50, null, null, gps, null
253949672, 2020-12-26 16:03:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 6.30, -101.00, 868.100, null, 41.179587, -7.588759, 502.0, 2.00, null, null, gps, null
253949546, 2020-12-26 16:02:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -2.50, -114.00, 867.900, null, 41.179594, -7.587464, 495.0, 2.50, null, null, gps, null
253949336, 2020-12-26 16:02:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 3.00, -106.00, 868.100, null, 41.181689, -7.588677, 466.0, 2.50, null, null, gps, null
253946573, 2020-12-26 15:54:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 7.00, -98.00, 868.300, null, 41.173659, -7.575266, 278.0, 2.50, null, null, gps, null
253946439, 2020-12-26 15:53:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 5.80, -103.00, 867.100, null, 41.174038, -7.573515, 283.0, 2.50, null, null, gps, null
253946318, 2020-12-26 15:53:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 6.30, -106.00, 868.500, null, 41.174285, -7.571196, 283.0, 3.00, null, null, gps, null
253946183, 2020-12-26 15:53:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 8.80, -94.00, 867.700, null, 41.173914, -7.569124, 281.0, 3.00, null, null, gps, null
253946075, 2020-12-26 15:52:45, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -6.00, -115.00, 867.300, null, 41.173821, -7.567720, 281.0, 3.50, null, null, gps, null
253946076, 2020-12-26 15:52:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 7.30, -95.00, 867.300, null, 41.173821, -7.567720, 281.0, 3.50, null, null, gps, null
253945951, 2020-12-26 15:52:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 8.80, -97.00, 868.100, null, 41.175346, -7.567979, 273.0, 2.50, null, null, gps, null
253945825, 2020-12-26 15:52:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 1.50, -112.00, 867.700, null, 41.175668, -7.566687, 271.0, 2.00, null, null, gps, null
253945665, 2020-12-26 15:51:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 3.00, -105.00, 868.500, null, 41.174316, -7.565433, 261.0, 2.50, null, null, gps, null
253945537, 2020-12-26 15:51:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 9.50, -94.00, 868.300, null, 41.174022, -7.564060, 256.0, 2.00, null, null, gps, null
253945408, 2020-12-26 15:51:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 9.50, -94.00, 867.300, null, 41.174967, -7.563032, 247.0, 2.00, null, null, gps, null
253945257, 2020-12-26 15:50:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 9.30, -82.00, 867.100, null, 41.175041, -7.561685, 241.0, 2.50, null, null, gps, null
253945150, 2020-12-26 15:50:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 7.50, -101.00, 867.500, null, 41.175235, -7.560256, 236.0, 2.50, null, null, gps, null
253945028, 2020-12-26 15:50:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 3.80, -104.00, 867.300, null, 41.176303, -7.560327, 227.0, 2.50, null, null, gps, null
253944898, 2020-12-26 15:49:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 6.50, -102.00, 868.100, null, 41.175700, -7.558344, 225.0, 2.50, null, null, gps, null
253944666, 2020-12-26 15:49:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -3.50, -116.00, 868.300, null, 41.177671, -7.556170, 207.0, 2.00, null, null, gps, null
253944419, 2020-12-26 15:48:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 3.00, -107.00, 867.100, null, 41.180246, -7.555721, 190.0, 2.00, null, null, gps, null
253944286, 2020-12-26 15:48:05, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -1.00, -114.00, 867.100, null, 41.180350, -7.554383, 177.0, 2.00, null, null, gps, null
253944287, 2020-12-26 15:48:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -5.50, -117.00, 867.100, null, 41.180350, -7.554383, 177.0, 2.00, null, null, gps, null
253944153, 2020-12-26 15:47:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 1.30, -110.00, 867.500, null, 41.181635, -7.553336, 166.0, 2.00, null, null, gps, null
253943940, 2020-12-26 15:47:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -4.00, -119.00, 868.100, null, 41.184399, -7.551769, 143.0, 3.50, null, null, gps, null
253943706, 2020-12-26 15:46:25, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -3.00, -114.00, 868.500, null, 41.186856, -7.550813, 130.0, 3.50, null, null, gps, null
253943707, 2020-12-26 15:46:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -1.50, -114.00, 868.500, null, 41.186856, -7.550813, 130.0, 3.50, null, null, gps, null
253943606, 2020-12-26 15:46:05, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -7.20, -116.00, 868.100, null, 41.188545, -7.549877, 133.0, 2.00, null, null, gps, null
253943607, 2020-12-26 15:46:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -1.30, -112.00, 868.100, null, 41.188545, -7.549877, 133.0, 2.00, null, null, gps, null
253943460, 2020-12-26 15:45:45, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -2.50, -113.00, 867.300, null, 41.190021, -7.549278, 132.0, 4.00, null, null, gps, null
253943461, 2020-12-26 15:45:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 2.00, -104.00, 867.300, null, 41.190021, -7.549278, 132.0, 4.00, null, null, gps, null
253943113, 2020-12-26 15:44:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -5.00, -117.00, 867.500, null, 41.193833, -7.548877, 139.0, 3.00, null, null, gps, null
253943012, 2020-12-26 15:44:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 2.80, -110.00, 867.900, null, 41.194447, -7.548417, 144.0, 2.50, null, null, gps, null
253942604, 2020-12-26 15:43:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -8.30, -121.00, 867.100, null, 41.190871, -7.547798, 129.0, 4.00, null, null, gps, null
253942196, 2020-12-26 15:42:05, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -7.00, -114.00, 867.300, null, 41.189904, -7.548204, 125.0, 2.50, null, null, gps, null
253942197, 2020-12-26 15:42:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -5.30, -117.00, 867.300, null, 41.189904, -7.548204, 125.0, 2.50, null, null, gps, null
253942089, 2020-12-26 15:41:45, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -2.50, -114.00, 867.900, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253942090, 2020-12-26 15:41:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 6.30, -104.00, 867.900, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941976, 2020-12-26 15:41:25, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -8.80, -105.00, 867.700, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941977, 2020-12-26 15:41:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 0.00, -111.00, 867.700, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941879, 2020-12-26 15:41:05, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, 0.50, -113.00, 868.300, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941880, 2020-12-26 15:41:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 2.30, -109.00, 868.300, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941752, 2020-12-26 15:40:45, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, 1.00, -111.00, 868.300, null, 41.189971, -7.548330, 123.0, 2.00, null, null, gps, null
253941754, 2020-12-26 15:40:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 2.80, -110.00, 868.300, null, 41.189971, -7.548330, 123.0, 2.00, null, null, gps, null
253941642, 2020-12-26 15:40:25, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, 2.00, -112.00, 867.100, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941643, 2020-12-26 15:40:25, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 0.30, -111.00, 867.100, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941523, 2020-12-26 15:40:05, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -1.50, -113.00, 868.500, null, 41.189971, -7.548330, 123.0, 2.00, null, null, gps, null
253941524, 2020-12-26 15:40:05, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, -3.50, -117.00, 868.500, null, 41.189971, -7.548330, 123.0, 2.00, null, null, gps, null
253941407, 2020-12-26 15:39:45, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -0.50, -109.00, 867.500, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941408, 2020-12-26 15:39:45, wisblockmapper, wisblock_mapper, AC1F09FFFE01457C, LORA, SF7BW125, 1.30, -110.00, 867.500, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
253941283, 2020-12-26 15:39:25, wisblockmapper, wisblock_mapper, C0EE40FFFF294B3F, LORA, SF7BW125, -2.00, -112.00, 867.500, null, 41.189971, -7.548330, 123.0, 2.50, null, null, gps, null
